"MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long","NumberParticipants","x","y","z"
328,"cpu/1999-07-10-3e883c20","CPU","10-07-99","Canada","ON","Toronto","1999 Toronto Open Powerlifting Championships",1999,43.653226,-79.3831843,19,0.133303208038487,-0.711145019047044,0.690291979245904
329,"cpu/1999-08-06-a48e63fb","CPU","06-08-99","Canada","MB","Winnipeg","1999 Manitoba Closed",1999,49.895136,-97.1383744,1,-0.0800507829872455,-0.639195414436477,0.764866716694163
330,"cpu/1999-08-07-36f14cc1","CPU","07-08-99","Canada","AB","Leduc","Master BP Provincials",1999,53.2580126,-113.5502218,5,-0.239017467345715,-0.548387541946371,0.801337478308395
331,"cpu/1999-08-07-3a706d7a","CPU","07-08-99","Canada","AB","Leduc","Junior BP Provincials",1999,53.2580126,-113.5502218,6,-0.239017467345715,-0.548387541946371,0.801337478308395
332,"cpu/1999-08-07-53c94874","CPU","07-08-99","Canada","AB","Leduc","Western Canadian Championships",1999,53.2580126,-113.5502218,3,-0.239017467345715,-0.548387541946371,0.801337478308395
333,"cpu/1999-08-07-6fa6cf43","CPU","07-08-99","Canada","AB","Leduc","Masters Provincials",1999,53.2580126,-113.5502218,4,-0.239017467345715,-0.548387541946371,0.801337478308395
334,"cpu/1999-08-07-cc43c217","CPU","07-08-99","Canada","NL",NA,"1999 Classic Powerlifting Championships",1999,53.1355091,-57.6604364,18,0.320921147767748,-0.506871806784716,0.800056615748054
335,"cpu/1999-08-07-f48c71c4","CPU","07-08-99","Canada","AB","Leduc","Junior Provincials",1999,53.2580126,-113.5502218,3,-0.239017467345715,-0.548387541946371,0.801337478308395
336,"cpu/1999-08-07-f55d983d","CPU","07-08-99","Canada","AB","Leduc","Provincials",1999,53.2580126,-113.5502218,13,-0.239017467345715,-0.548387541946371,0.801337478308395
337,"cpu/1999-08-07-fe0d8fc3","CPU","07-08-99","Canada","AB","Leduc","BP Provincials",1999,53.2580126,-113.5502218,7,-0.239017467345715,-0.548387541946371,0.801337478308395
338,"cpu/1999-08-22-de13fe40","CPU","22-08-99","Canada","ON","Ottawa","1999 Eastern Ontario Open Powerlifting Championships",1999,45.4215296,-75.6971931,21,0.173398332908921,-0.680129549573315,0.712289838437701
339,"cpu/1999-09-12-27b91044","CPU","12-09-99","Canada","QC","St-Lambert","1999 Southern Quebec Bench Press Challenge",1999,45.4920344,-73.5041752,16,0.19904816734945,-0.672155211959476,0.713152997687409
340,"cpu/1999-10-23-22d6a069","CPU","23-10-99","Canada","PE","Charlottetown","Eastern Canadian Powerlifting Open",1999,46.23824,-63.1310704,19,0.312597045720618,-0.616991450931644,0.722222013292316
341,"cpu/1999-10-23-64617aa8","CPU","23-10-99","Canada","PE","Charlottetown","Eastern Canadian Powerlifting Championships",1999,46.23824,-63.1310704,15,0.312597045720618,-0.616991450931644,0.722222013292316
342,"cpu/1999-10-24-f55d983d","CPU","24-10-99","Canada","ON","North Bay","Provincials",1999,46.3091152,-79.4608204,17,0.126346774078312,-0.679114182804715,0.723077049416926
343,"cpu/1999-10-30-7033f444","CPU","30-10-99","Canada","BC","Coquitlam","1999 Fall Classic",1999,49.2837626,-122.7932065,35,-0.353298416996902,-0.548354610188153,0.757949503616753
344,"cpu/1999-11-05-b7955616","CPU","05-11-99","Canada","SK","Moose Jaw","1999 Saskatchewan Open Powerlifting",1999,50.3915811,-105.5348562,13,-0.170748117846335,-0.614246499265192,0.770419572955146
345,"cpu/1999-11-05-eb2871bf","CPU","05-11-99","Canada","SK","Moose Jaw","1999 Saskatchewan Special Olympics Powerlifting",1999,50.3915811,-105.5348562,26,-0.170748117846335,-0.614246499265192,0.770419572955146
346,"cpu/1999-11-05-ef2fad29","CPU","05-11-99","Canada","SK","Moose Jaw","1999 Saskatchewan Powerlifting",1999,50.3915811,-105.5348562,6,-0.170748117846335,-0.614246499265192,0.770419572955146
347,"cpu/1999-11-21-4f79dadb","CPU","21-11-99","Canada","ON","Toronto","1999 Toronto Open Bench Press Championships",1999,43.653226,-79.3831843,16,0.133303208038487,-0.711145019047044,0.690291979245904
348,"cpu/1999-11-21-96820ed6","CPU","21-11-99","Canada","ON","Toronto","1999 Toronto Open Dead Lift Championships",1999,43.653226,-79.3831843,14,0.133303208038487,-0.711145019047044,0.690291979245904
349,"cpu/1999-11-27-4f8ccddd","CPU","27-11-99","Canada","QC","Beauceville","Beaceville Fall Powerlifting Championships",1999,46.2245141,-70.7836595,12,0.227707551506657,-0.653287054349441,0.722056296701492
350,"cpu/1999-11-27-8ba55523","CPU","27-11-99","Canada","QC","Beauceville","Beaceville Fall Open Powerlifting Championships",1999,46.2245141,-70.7836595,14,0.227707551506657,-0.653287054349441,0.722056296701492
351,"cpu/1999-11-27-f163842e","CPU","27-11-99","Canada","AB","Calgary","APU Bench Press Championships",1999,51.0486151,-114.0708459,8,-0.256409303230335,-0.573993573090735,0.777679655942899
352,"cpu/1999-11-27-f3e120ed","CPU","27-11-99","Canada","AB","Calgary","APU Powerlifting Championships",1999,51.0486151,-114.0708459,17,-0.256409303230335,-0.573993573090735,0.777679655942899
353,"cpu/1999-12-05-adf75bd4","CPU","05-12-99","Canada","ON","Guelph","1999 Guelph Invitational Powerlifting Championships",1999,43.5448048,-80.2481666,7,0.122773452453794,-0.714362447375007,0.688921601601348
354,"cpu/1999-12-11-a8d41d2a","CPU","11-12-99","Canada","NL",NA,"1999 Newfoundland Bench Only Meet",1999,53.1355091,-57.6604364,8,0.320921147767748,-0.506871806784716,0.800056615748054
355,"cpu/1999-12-11-bfe986d5","CPU","11-12-99","Canada","NL",NA,"1999 Newfoundland Open",1999,53.1355091,-57.6604364,15,0.320921147767748,-0.506871806784716,0.800056615748054
356,"cpu/1999-12-18-6fa6cf43","CPU","18-12-99","Canada","ON","Toronto","Masters Provincials",1999,43.653226,-79.3831843,17,0.133303208038487,-0.711145019047044,0.690291979245904
357,"cpu/1999-12-18-f48c71c4","CPU","18-12-99","Canada","ON","Toronto","Junior Provincials",1999,43.653226,-79.3831843,5,0.133303208038487,-0.711145019047044,0.690291979245904
358,"cpu/1999-12-18-fe0d8fc3","CPU","18-12-99","Canada","ON","Toronto","BP Provincials",1999,43.653226,-79.3831843,18,0.133303208038487,-0.711145019047044,0.690291979245904
359,"cpu/2000-01-08-1346c372","CPU","08-01-00","Canada","ON","Toronto","Ontario SDO Regional Powerlifting Championship",2000,43.653226,-79.3831843,4,0.133303208038487,-0.711145019047044,0.690291979245904
360,"cpu/2000-01-08-153c55bd","CPU","08-01-00","Canada","ON","Toronto","Ontario Regional Powerlifting Championship",2000,43.653226,-79.3831843,14,0.133303208038487,-0.711145019047044,0.690291979245904
361,"cpu/2000-01-29-f55d983d","CPU","29-01-00","Canada","QC","Rimouski","Provincials",2000,48.4389803,-68.5349704,14,0.242766470457026,-0.617403403708289,0.748249609362583
362,"cpu/2000-01-29-fe0d8fc3","CPU","29-01-00","Canada","QC","Rimouski","BP Provincials",2000,48.4389803,-68.5349704,10,0.242766470457026,-0.617403403708289,0.748249609362583
363,"cpu/2000-02-24-96cbd582","CPU","24-02-00","Canada","SK","Moose Jaw","CBSA Nationals",2000,50.3915811,-105.5348562,6,-0.170748117846335,-0.614246499265192,0.770419572955146
364,"cpu/2000-02-25-520e0322","CPU","25-02-00","Canada","SK","Moose Jaw","Nationals",2000,50.3915811,-105.5348562,8,-0.170748117846335,-0.614246499265192,0.770419572955146
365,"cpu/2000-02-25-b2ebf14e","CPU","25-02-00","Canada","SK","Moose Jaw","Masters Nationals",2000,50.3915811,-105.5348562,5,-0.170748117846335,-0.614246499265192,0.770419572955146
366,"cpu/2000-02-25-ca5f65ac","CPU","25-02-00","Canada","SK","Moose Jaw","Junior Nationals",2000,50.3915811,-105.5348562,2,-0.170748117846335,-0.614246499265192,0.770419572955146
367,"cpu/2000-02-26-520e0322","CPU","26-02-00","Canada","SK","Moose Jaw","Nationals",2000,50.3915811,-105.5348562,38,-0.170748117846335,-0.614246499265192,0.770419572955146
368,"cpu/2000-02-26-b2ebf14e","CPU","26-02-00","Canada","SK","Moose Jaw","Masters Nationals",2000,50.3915811,-105.5348562,21,-0.170748117846335,-0.614246499265192,0.770419572955146
369,"cpu/2000-02-26-ca5f65ac","CPU","26-02-00","Canada","SK","Moose Jaw","Junior Nationals",2000,50.3915811,-105.5348562,9,-0.170748117846335,-0.614246499265192,0.770419572955146
370,"cpu/2000-02-27-24692678","CPU","27-02-00","Canada","SK","Moose Jaw","BP Nationals",2000,50.3915811,-105.5348562,19,-0.170748117846335,-0.614246499265192,0.770419572955146
371,"cpu/2000-02-27-934e8114","CPU","27-02-00","Canada","SK","Moose Jaw","Masters BP Nationals",2000,50.3915811,-105.5348562,22,-0.170748117846335,-0.614246499265192,0.770419572955146
372,"cpu/2000-02-27-e009bd29","CPU","27-02-00","Canada","SK","Moose Jaw","Junior BP Nationals",2000,50.3915811,-105.5348562,7,-0.170748117846335,-0.614246499265192,0.770419572955146
373,"cpu/2000-03-25-1fc11d66","CPU","25-03-00","Canada","NL",NA,"2001 Open Powerlifting Meet",2000,53.1355091,-57.6604364,1,0.320921147767748,-0.506871806784716,0.800056615748054
374,"cpu/2000-03-25-47dfb44e","CPU","25-03-00","Canada","NL",NA,"2002 Open Powerlifting Meet",2000,53.1355091,-57.6604364,1,0.320921147767748,-0.506871806784716,0.800056615748054
375,"cpu/2000-03-25-59eac041","CPU","25-03-00","Canada","NL",NA,"2000 High School Powerlifting Meet",2000,53.1355091,-57.6604364,6,0.320921147767748,-0.506871806784716,0.800056615748054
376,"cpu/2000-03-25-9ee47841","CPU","25-03-00","Canada","NL",NA,"2000 Open Powerlifting Meet",2000,53.1355091,-57.6604364,7,0.320921147767748,-0.506871806784716,0.800056615748054
377,"cpu/2000-03-25-c6fad169","CPU","25-03-00","Canada","NL",NA,"2003 Open Powerlifting Meet",2000,53.1355091,-57.6604364,1,0.320921147767748,-0.506871806784716,0.800056615748054
378,"cpu/2000-04-15-21d7bfed","CPU","15-04-00","Canada","AB","Edmonton","PowerSurge 2000 BP Open",2000,53.544389,-113.4909267,10,-0.236850334674146,-0.544954457164505,0.804317448885255
379,"cpu/2000-04-15-d173cc4d","CPU","15-04-00","Canada","AB","Edmonton","PowerSurge 2000 Open",2000,53.544389,-113.4909267,14,-0.236850334674146,-0.544954457164505,0.804317448885255
380,"cpu/2000-04-16-9e2643d5","CPU","16-04-00","Canada","QC","Rock Forest","2000 OPA/QPF Powerlifting Challenge",2000,45.3731432,-71.9848324,24,0.217257194173637,-0.66804709287968,0.711696840849253
381,"cpu/2000-05-21-f55d983d","CPU","21-05-00","Canada","BC","Vancouver","Provincials",2000,49.2827291,-123.1207375,7,-0.356434763700434,-0.546337483551169,0.757937737081874
382,"cpu/2000-06-03-052e3d04","CPU","03-06-00","Canada","ON","London","London Open Powerlifting Championship",2000,42.9849233,-81.2452768,34,0.11134289975342,-0.723010019134349,0.681805889462572
383,"cpu/2000-06-24-8e67cd0d","CPU","24-06-00","Canada","BC","Burnaby","2000 Summer Open",2000,49.2488091,-122.9805104,15,-0.35534077301525,-0.547584501562423,0.757551416526665
384,"cpu/2000-07-02-ae1150b4","CPU","02-07-00","Canada","ON","Brockville","Megaton's Riverfest Open Deadlift Bench Press",2000,44.5895244,-75.6842858,9,0.176090696776022,-0.690040558298517,0.702022858895639
385,"cpu/2000-07-08-4c23e6e3","CPU","08-07-00","Canada","ON","Toronto","7th Annual Toronto Open Powerlifting Meet",2000,43.653226,-79.3831843,20,0.133303208038487,-0.711145019047044,0.690291979245904
386,"cpu/2000-07-08-55e9787e","CPU","08-07-00","Canada","ON","Toronto","7th Annual Toronto Blind Powerlifting Meet",2000,43.653226,-79.3831843,4,0.133303208038487,-0.711145019047044,0.690291979245904
387,"cpu/2000-08-05-a81b1d2f","CPU","05-08-00","Canada","NL","Corner Brook","2000 August Classic",2000,48.9489967,-57.9502726,14,0.348497432774809,-0.556636875416632,0.754125273595692
388,"cpu/2000-08-05-af68eca5","CPU","05-08-00","Canada","ON","Guelph","Eastern Central Canadian Open Powerlifting Championships",2000,43.5448048,-80.2481666,20,0.122773452453794,-0.714362447375007,0.688921601601348
389,"cpu/2000-09-16-936a848d","CPU","16-09-00","Canada","QC","Levis","Quebec Push and Pull",2000,46.7382265,-71.2464591,9,0.220333065006193,-0.648948515936022,0.728230158761233
390,"cpu/2000-09-26-3225ef8e","CPU","26-09-00","Canada","ON","Toronto","Ontario Senior Women and Intermediate Men Powerlifting Championships",2000,43.653226,-79.3831843,14,0.133303208038487,-0.711145019047044,0.690291979245904
391,"cpu/2000-10-21-3a706d7a","CPU","21-10-00","Canada","AB","Leduc","Junior BP Provincials",2000,53.2580126,-113.5502218,1,-0.239017467345715,-0.548387541946371,0.801337478308395
392,"cpu/2000-10-21-6fa6cf43","CPU","21-10-00","Canada","AB","Leduc","Masters Provincials",2000,53.2580126,-113.5502218,4,-0.239017467345715,-0.548387541946371,0.801337478308395
393,"cpu/2000-10-21-7ff72a04","CPU","21-10-00","Canada","AB","Leduc","Masters BP Provincials",2000,53.2580126,-113.5502218,3,-0.239017467345715,-0.548387541946371,0.801337478308395
394,"cpu/2000-10-21-f48c71c4","CPU","21-10-00","Canada","AB","Leduc","Junior Provincials",2000,53.2580126,-113.5502218,6,-0.239017467345715,-0.548387541946371,0.801337478308395
395,"cpu/2000-10-21-f55d983d","CPU","21-10-00","Canada","AB","Leduc","Provincials",2000,53.2580126,-113.5502218,16,-0.239017467345715,-0.548387541946371,0.801337478308395
396,"cpu/2000-10-21-fe0d8fc3","CPU","21-10-00","Canada","AB","Leduc","BP Provincials",2000,53.2580126,-113.5502218,5,-0.239017467345715,-0.548387541946371,0.801337478308395
397,"cpu/2000-10-29-020273af","CPU","29-10-00","Canada","BC","Chilliwack","2011 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
398,"cpu/2000-10-29-15af5707","CPU","29-10-00","Canada","BC","Chilliwack","2008 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
399,"cpu/2000-10-29-26f64931","CPU","29-10-00","Canada","BC","Chilliwack","2000 Fall Classic",2000,49.1579401,-121.9514666,31,-0.346084636628837,-0.554896564415911,0.756515186290999
400,"cpu/2000-10-29-3f5ac62a","CPU","29-10-00","Canada","BC","Chilliwack","2004 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
401,"cpu/2000-10-29-433be3f1","CPU","29-10-00","Canada","BC","Chilliwack","2007 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
402,"cpu/2000-10-29-5a976cea","CPU","29-10-00","Canada","BC","Chilliwack","2003 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
403,"cpu/2000-10-29-7e635674","CPU","29-10-00","Canada","BC","Chilliwack","2012 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
404,"cpu/2000-10-29-86a11dc2","CPU","29-10-00","Canada","BC","Chilliwack","2014 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
405,"cpu/2000-10-29-88a0b671","CPU","29-10-00","Canada","BC","Chilliwack","2009 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
406,"cpu/2000-10-29-9f0d92d9","CPU","29-10-00","Canada","BC","Chilliwack","2010 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
407,"cpu/2000-10-29-a255275c","CPU","29-10-00","Canada","BC","Chilliwack","2005 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
408,"cpu/2000-10-29-bbf9a847","CPU","29-10-00","Canada","BC","Chilliwack","2001 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
409,"cpu/2000-10-29-c7988d9c","CPU","29-10-00","Canada","BC","Chilliwack","2002 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
410,"cpu/2000-10-29-de340287","CPU","29-10-00","Canada","BC","Chilliwack","2006 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
411,"cpu/2000-10-29-e36cb702","CPU","29-10-00","Canada","BC","Chilliwack","2013 Fall Classic",2000,49.1579401,-121.9514666,1,-0.346084636628837,-0.554896564415911,0.756515186290999
412,"cpu/2000-11-04-6ea4db11","CPU","04-11-00","Canada","PE","Charlottetown","2000 Eastern Canadian Championships",2000,46.23824,-63.1310704,36,0.312597045720618,-0.616991450931644,0.722222013292316
413,"cpu/2000-11-25-6ab191be","CPU","25-11-00","Canada","SK","Moose Jaw","2000 Western Canadian Powerlifting Championships",2000,50.3915811,-105.5348562,27,-0.170748117846335,-0.614246499265192,0.770419572955146
414,"cpu/2000-11-25-a8836d2d","CPU","25-11-00","Canada","SK","Moose Jaw","2000 Western Canadian Bench Press Championships",2000,50.3915811,-105.5348562,10,-0.170748117846335,-0.614246499265192,0.770419572955146
415,"cpu/2000-11-26-c5cd583b","CPU","26-11-00","Canada","ON","Toronto","8th Annual Toronto Open Deadlift Bench Press",2000,43.653226,-79.3831843,23,0.133303208038487,-0.711145019047044,0.690291979245904
416,"cpu/2000-12-03-6fa6cf43","CPU","03-12-00","Canada","ON","Brockville","Masters Provincials",2000,44.5895244,-75.6842858,15,0.176090696776022,-0.690040558298517,0.702022858895639
417,"cpu/2000-12-03-f48c71c4","CPU","03-12-00","Canada","ON","Brockville","Junior Provincials",2000,44.5895244,-75.6842858,3,0.176090696776022,-0.690040558298517,0.702022858895639
418,"cpu/2000-12-03-fe0d8fc3","CPU","03-12-00","Canada","ON","Brockville","BP Provincials",2000,44.5895244,-75.6842858,17,0.176090696776022,-0.690040558298517,0.702022858895639
419,"cpu/2001-01-01-d52f3662","CPU","01-01-01","Canada","NS",NA,"2001 Nova Scotia Open Powerlifting Competition",2001,44.6819866,-63.744311,24,0.314539677901784,-0.637663749894009,0.703171197573217
420,"cpu/2001-02-17-088f2048","CPU","17-02-01","Canada","AB","Airdrie","Alberta High School BP Championships",2001,51.2917005,-114.0143635,46,-0.254498286425355,-0.571227074936946,0.780339830500493
421,"cpu/2001-02-17-28479fb3","CPU","17-02-01","Canada","AB","Airdrie","Airdrie BP Open",2001,51.2917005,-114.0143635,15,-0.254498286425355,-0.571227074936946,0.780339830500493
422,"cpu/2001-02-17-441ccdf0","CPU","17-02-01","Canada","AB","Airdrie","Airdrie Open",2001,51.2917005,-114.0143635,23,-0.254498286425355,-0.571227074936946,0.780339830500493
423,"cpu/2001-02-18-05160349","CPU","18-02-01","Canada","BC","Vancouver","2001 BC Winter Open",2001,49.2827291,-123.1207375,12,-0.356434763700434,-0.546337483551169,0.757937737081874
424,"cpu/2001-03-30-520e0322","CPU","30-03-01","Canada","QC","Quebec City","Nationals",2001,46.8138783,-71.2079809,32,0.220458895027511,-0.647889554995547,0.729134418424286
425,"cpu/2001-03-30-96cbd582","CPU","30-03-01","Canada","QC","Quebec City","CBSA Nationals",2001,46.8138783,-71.2079809,7,0.220458895027511,-0.647889554995547,0.729134418424286
426,"cpu/2001-03-30-b2ebf14e","CPU","30-03-01","Canada","QC","Quebec City","Masters Nationals",2001,46.8138783,-71.2079809,40,0.220458895027511,-0.647889554995547,0.729134418424286
427,"cpu/2001-03-30-ca5f65ac","CPU","30-03-01","Canada","QC","Quebec City","Junior Nationals",2001,46.8138783,-71.2079809,12,0.220458895027511,-0.647889554995547,0.729134418424286
