MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
6435,usapl/MN-2016-03,USAPL,2016-10-22,USA,MN,Alexandria,Noonan Barbell Raw Open
6436,usapl/MN-2016-04,USAPL,2016-04-23,USA,MN,,Southeast RAW Showdown
6437,usapl/MN-2016-05,USAPL,2016-07-16,USA,MN,,Women of Steel Summer Showdown
6438,usapl/MN-2016-06,USAPL,2016-08-20,USA,MN,,Twin Cities Open
6439,usapl/MN-2016-07,USAPL,2016-09-24,USA,MN,Minneapolis,2016 Solcana Novice Meet
6440,usapl/MN-2016-08,USAPL,2016-12-10,USA,MN,,Next Level Fitness Lift4Life Raw Open
6441,usapl/MN-2016-09,USAPL,2016-11-12,USA,MN,,Solcana Open Bench Press Championship
6442,usapl/MN-2017-01,USAPL,2017-02-18,USA,MN,,2017 Minnesota Women's State Championship
6443,usapl/MN-2017-02,USAPL,2017-02-04,USA,MN,,2017 Minnesota High School State Championship
6444,usapl/MN-2017-03,USAPL,2017-05-06,USA,MN,,2017 American Strength Master's Brawl
6445,usapl/MN-2017-04,USAPL,2017-03-04,USA,MN,,Minnesota State Men's Powerlifting Championships
6446,usapl/MN-2017-05,USAPL,2017-06-10,USA,MN,,Twin Ports Raw Open
6447,usapl/MN-2017-06,USAPL,2017-07-15,USA,MN,,Women of Steel Summer Showdown
6448,usapl/MN-2017-07,USAPL,2017-04-22,USA,MN,,2017 Twin Cities Open
6449,usapl/MN-2017-08,USAPL,2017-08-05,USA,MN,,Minnesota Summer Push/Pull Classic
6450,usapl/MN-2017-09,USAPL,2017-09-30,USA,MN,,2017 Solcana Novice Meet
6451,usapl/MN-2017-10,USAPL,2017-10-21,USA,MN,,Noonan Barbell Raw Open
6452,usapl/MN-2017-11,USAPL,2017-11-11,USA,MN,,Champion's Fall Classic
6453,usapl/MN-2017-12,USAPL,2017-08-26,USA,MN,,JBC Invitational
6454,usapl/MO-2015-01,USAPL,2015-06-20,USA,MO,,2015 MO State/Midwest Open
6455,usapl/MO-2016-01,USAPL,2016-06-04,USA,MO,,2016 Missouri State Open
6456,usapl/MO-2016-02,USAPL,2016-09-03,USA,MO,,2016 Last Chance Qualifier
6457,usapl/MO-2017-01,USAPL,2017-06-17,USA,MO,,2017 Missouri State Championships
6458,usapl/MO-2017-02,USAPL,2017-08-27,USA,MO,,Last Chance Qualifier 2017
6459,usapl/MS-2014-01,USAPL,2014-03-15,USA,MS,,The Brother Bennett Memorial Powerlifting Meet
6460,usapl/MS-2014-02,USAPL,2014-05-03,USA,MS,,2014 Mississippi State Championship
6461,usapl/MS-2015-02,USAPL,2015-07-25,USA,MS,,Mississippi State Champioship
6462,usapl/MS-2015-03,USAPL,2015-12-12,USA,MS,,Region VI Championship
6463,usapl/MS-2016-01,USAPL,2016-03-19,USA,MS,,North MS Championships
6464,usapl/MS-2016-02,USAPL,2016-07-16,USA,MS,,Mississippi Bench & Powerlifting Championships
6465,usapl/MS-2016-03,USAPL,2016-04-17,USA,MS,,RevFit Closed Meet
6466,usapl/MS-2016-04,USAPL,2016-12-10,USA,MS,,Brother Bennett Memorial
6467,usapl/MS-2017-01,USAPL,2017-01-21,USA,MS,,2017 North Mississippi Championships
6468,usapl/MS-2017-02,USAPL,2017-04-01,USA,MS,,2017 Mississippi Championship
6469,usapl/MT-2014-02,USAPL,2014-11-08,USA,MT,,Big Sky Raw Powerlifting Championships
6470,usapl/MT-2016-01,USAPL,2016-08-06,USA,MT,,Montana State Raw Championship
6471,usapl/MT-2017-01,USAPL,2017-02-11,USA,MT,,Montana State Championships
6472,usapl/MT-2017-02,USAPL,2017-08-26,USA,MT,,Big Iron Classic
6473,usapl/NC-2014-01,USAPL,2014-03-22,USA,NC,,Battle on the Border VIII
6474,usapl/NC-2014-02,USAPL,2014-06-14,USA,NC,,North Carolina State Championships
6475,usapl/NC-2014-03,USAPL,2014-11-01,USA,NC,,2014 FALL FESTIVAL OF POWER
6476,usapl/NC-2015-01,USAPL,2015-03-21,USA,NC,,Battle on the Border IX
6477,usapl/NC-2015-02,USAPL,2015-05-30,USA,NC,,2015 North Carolina State Championships
6478,usapl/NC-2015-03,USAPL,2015-11-07,USA,NC,,Fall Festival of Power
6479,usapl/NC-2016-01,USAPL,2016-07-30,USA,NC,,2016 Procrastinators Championships
6480,usapl/NC-2016-02,USAPL,2016-06-04,USA,NC,,2016 North Carolina State Championships
6481,usapl/NC-2016-03,USAPL,2016-11-05,USA,NC,,Fall Festival of Power
6482,usapl/NC-2017-01,USAPL,2017-06-10,USA,NC,,2017 North Carolina State Championships
6483,usapl/NC-2017-03,USAPL,2017-11-04,USA,NC,,Fall Festival of Power
6484,usapl/NE-2014-01,USAPL,2014-01-25,USA,NE,,2014 NE Capital City Clash
6485,usapl/NE-2014-03,USAPL,2014-08-16,USA,NE,,NE Patriot Open
6486,usapl/NE-2015-01,USAPL,2015-01-24,USA,NE,,NE Capital City Clash
6487,usapl/NE-2015-02,USAPL,2015-04-25,USA,NE,,2015 NE State Championship & Midwest Open
6488,usapl/NE-2015-03,USAPL,2015-08-15,USA,NE,,NE Patriot Open
6489,usapl/NE-2015-04,USAPL,2015-11-14,USA,NE,,Power on the Platte
6490,usapl/NE-2016-01,USAPL,2016-01-23,USA,NE,,Ninth Annual Capitol City Clash
6491,usapl/NE-2016-02,USAPL,2016-08-13,USA,NE,,4th Annual Patriot Open
6492,usapl/NE-2016-03,USAPL,2016-04-30,USA,NE,,Nebraska State Championships & Husker Open
6493,usapl/NE-2016-04,USAPL,2016-11-19,USA,NE,,Power on the Platte
6494,usapl/NE-2016-05,USAPL,2016-12-11,USA,NE,,Midwest Senior States
6495,usapl/NE-2017-01,USAPL,2017-01-21,USA,NE,,2017 Tenth Annual Capital City Clash
6496,usapl/NE-2017-02,USAPL,2017-04-29,USA,NE,,Nebraska State Championships
6497,usapl/NE-2017-05,USAPL,2017-10-21,USA,NE,,Power on the Platte
6498,usapl/NH-2016-01,USAPL,2016-05-07,USA,NH,,Granite State Open
6499,usapl/NH-2016-02,USAPL,2016-11-05,USA,NH,,New Hampshire State Championships
6500,usapl/NH-2017-01,USAPL,2017-04-29,USA,NH,,2017 New Hampshire State Championship
6501,usapl/NH-2017-02,USAPL,2017-09-23,USA,NH,,Phoenix Taskforce Powerlifting Festival
6502,usapl/NJ-2014-01,USAPL,2014-03-08,USA,NJ,,The Guerilla Fitness Raw Nationals Qualifier
6503,usapl/NJ-2014-02,USAPL,2014-08-02,USA,NJ,,2014 New Jersey State Championships
6504,usapl/NJ-2015-01,USAPL,2015-08-01,USA,NJ,,New Jersey State Championships
6505,usapl/NJ-2016-01,USAPL,2016-01-24,USA,NJ,,2016 Garden State Winter War
6506,usapl/NJ-2016-02,USAPL,2016-06-05,USA,NJ,,New Jersey Summer Classic
6507,usapl/NJ-2016-03,USAPL,2016-03-20,USA,NJ,,2016 Whippany Athletic Club Spring Classic
6508,usapl/NJ-2016-04,USAPL,2016-11-13,USA,NJ,,New Jersey Iron Gobbler Championship
6509,usapl/NJ-2016-05,USAPL,2016-08-05,USA,NJ,New Brunswick,34th Annual New Jersey State Championships
6510,usapl/NJ-2016-06,USAPL,2016-09-25,USA,NJ,Township,2016 New Jersey Heavy Metal Classic
6511,usapl/NJ-2016-07,USAPL,2016-09-11,USA,NJ,Whippany,2016 New Jersey State Push-Pull Championships
6512,usapl/NJ-2016-08,USAPL,2016-12-04,USA,NJ,,New Jersey Collegiate Invitational Championship
6513,usapl/NJ-2017-01,USAPL,2017-01-22,USA,NJ,,2017 Garden State Winter War
6514,usapl/NJ-2017-02,USAPL,2017-11-12,USA,NJ,,New Jersey Iron Gobbler
6515,usapl/NJ-2017-03,USAPL,2017-03-19,USA,NJ,,2017 Whippany Athletic Club Spring Classic
6516,usapl/NJ-2017-04,USAPL,2017-09-24,USA,NJ,,New Jersey Heavy Metal Classic
6517,usapl/NJ-2017-05,USAPL,2017-09-10,USA,NJ,,Whippany Athletic Club Fall Power Fest
6518,usapl/NJ-2017-06,USAPL,2017-06-03,USA,NJ,,2017 New Jersey State Championships
6519,usapl/NJ-2017-08,USAPL,2017-08-06,USA,NJ,,2017 NJ Last Chance Qualifier
6520,usapl/NM-2016-01,USAPL,2016-03-19,USA,NM,,Duke City Showdown
6521,usapl/NM-2016-02,USAPL,2016-09-18,USA,NM,Albuquerque,2016 New Mexico Fall Classic
6522,usapl/NM-2017-01,USAPL,2017-03-18,USA,NM,,2017 New Mexico Open State Championships
6523,usapl/NS-2013-01,USAPL,2013-05-18,USA,,,2013 Women's National Championships
6524,usapl/NS-2013-03,USAPL,2013-07-19,USA,FL,Orlando,2013 Raw Nationals
6525,usapl/NS-2014-01,USAPL,2014-08-23,USA,TX,,2014 Bench Nationals
6526,usapl/NS-2014-02,USAPL,2014-03-28,USA,TX,,2014 HS Nationals-JV
6527,usapl/NS-2014-03,USAPL,2014-04-11,USA,FL,,2014 Collegiate Nationals
6528,usapl/NS-2014-04,USAPL,2014-12-12,USA,MA,,American Open
6529,usapl/NS-2014-05,USAPL,2014-06-20,USA,PA,,32nd Annual Men's National Powerlifting Championships
6530,usapl/NS-2014-06,USAPL,2014-05-16,USA,LA,,2014 Womens Nationals
6531,usapl/NS-2014-07,USAPL,2014-05-02,USA,TX,,2014 Masters Nationals
6532,usapl/NS-2014-08,USAPL,2014-03-14,USA,TX,,2014 Military National Powerlifting Championships
6533,usapl/NS-2014-09,USAPL,2014-07-17,USA,CO,,2014 Raw Nationals
6534,usapl/NS-2014-10,USAPL,2014-09-21,USA,FL,,South Florida Open
6535,usapl/NS-2015-01,USAPL,2015-04-10,USA,GA,,2015 Collegiate Nationals
6536,usapl/NS-2015-02,USAPL,2015-08-29,USA,,,Bench Press Nationals
6537,usapl/NS-2015-03,USAPL,2015-03-27,USA,,,High School Nationals 2015
6538,usapl/NS-2015-04,USAPL,2015-03-14,USA,GA,,SE States BP
6539,usapl/NS-2015-06,USAPL,2015-10-15,USA,,,2015 Raw Nationals
6540,usapl/NS-2015-07,USAPL,2015-12-04,USA,,,14th Annual American Open Powerlifting Championships
6541,usapl/NS-2015-08,USAPL,2015-09-05,USA,,,2015 Push Pull Nationals
6542,usapl/NS-2016-01,USAPL,2016-05-20,USA,CO,,Open Nationals
6543,usapl/NS-2016-02,USAPL,2016-04-01,USA,,,High School Nationals
6544,usapl/NS-2016-03,USAPL,2016-03-19,USA,,,Military Nationals
6545,usapl/NS-2016-04,USAPL,2016-10-13,USA,GA,Atlanta,Raw Nationals 2016
6546,usapl/NS-2016-05,USAPL,2016-09-10,USA,CO,Aurora,Bench Press National Championships
6547,usapl/NS-2016-06,USAPL,2016-04-14,USA,,,2016 Collegiate Nationals
6548,usapl/NS-2016-08,USAPL,2016-02-14,USA,,,2016 Youth National Championships
6549,usapl/NS-2016-09,USAPL,2016-12-16,USA,TX,Killeen,2016 High School Raw Nationals
6550,usapl/NS-2016-10,USAPL,2016-11-19,USA,,,Deadlift and Push-Pull Nationals
6551,usapl/NS-2017-01,USAPL,2017-04-07,USA,TX,,2017 Collegiate National Championship
6552,usapl/NS-2017-02,USAPL,2017-10-10,USA,FL,Orlando,2017 Raw National Championships
6553,usapl/NS-2017-03,USAPL,2017-05-19,USA,FL,,35th Annual Open National Championship
6554,usapl/NS-2017-05,USAPL,2017-03-29,USA,,,High School Raw & Equipped Nationals
6555,usapl/NS-2017-06,USAPL,2017-02-18,USA,CA,,Youth Nationals
6556,usapl/NS-2017-07,USAPL,2017-09-09,USA,TX,,2017 Benchpress Nationals
6557,usapl/NS-2017-08,USAPL,2017-09-16,USA,PA,,Deadlift and Push Pull Nationals
6558,usapl/NV-2015-01,USAPL,2015-03-28,USA,NV,,2015 Southwest Regional Championships
6559,usapl/NV-2015-02,USAPL,2015-05-30,USA,NV,,Nevada State & West Coast Classic
6560,usapl/NV-2015-03,USAPL,2015-12-05,USA,NV,,West Coast Regionals
6561,usapl/NV-2015-04,USAPL,2015-11-07,USA,NV,,Wild West Showdown
6562,usapl/NV-2016-01,USAPL,2016-05-28,USA,NV,,Nevada State Championships
6563,usapl/NV-2016-02,USAPL,2016-12-17,USA,NV,,2016 SkillCon Competition
6564,usapl/NV-2017-01,USAPL,2017-05-27,USA,NV,,2017 Nevada State Championship
6565,usapl/NY-2014-01,USAPL,2014-01-19,USA,NY,,Northeast Iron Beast Winter Classic
6566,usapl/NY-2014-02,USAPL,2014-02-22,USA,NY,,Albany Strength Powerlifting Championship
6567,usapl/NY-2014-04,USAPL,2014-09-13,USA,NY,,New York State Championships 2014
6568,usapl/NY-2014-06,USAPL,2014-10-18,USA,NY,,SBWC Raw Open Powerlifting Fall Classic 2014
6569,usapl/NY-2015-01,USAPL,2015-01-25,USA,NY,,Northeast Iron Beast Winter Classic II
6570,usapl/NY-2015-02,USAPL,2015-05-02,USA,NY,,Orange County Powerlifting Championships
6571,usapl/NY-2015-03,USAPL,2015-07-11,USA,NY,,Liberty Games
6572,usapl/NY-2015-04,USAPL,2015-04-25,USA,NY,,SBWC Raw Open Powerlifting Spring Classic 2015
6573,usapl/NY-2015-05,USAPL,2015-03-13,USA,NY,,2 MAN QUALIFIER
6574,usapl/NY-2015-06,USAPL,2015-06-28,USA,NY,,SBWC Summer Invitational 2015
6575,usapl/NY-2015-07,USAPL,2015-08-15,USA,NY,,2015 Limitless Championship
6576,usapl/NY-2015-08,USAPL,2015-09-12,USA,NY,,SBWC Raw Open Powerlifting Fall Classic 2015
6577,usapl/NY-2015-09,USAPL,2015-10-03,USA,NY,,Northeast Iron Beast Fall Push/Pull
6578,usapl/NY-2016-01,USAPL,2016-10-02,USA,NY,Latham,New York State Championships
6579,usapl/NY-2016-02,USAPL,2016-01-23,USA,NY,,Northeast Iron Beast Winter Classic III
6580,usapl/NY-2016-03,USAPL,2016-04-30,USA,NY,,SBWC Spring Classic
6581,usapl/NY-2016-04,USAPL,2016-02-13,USA,NY,,2016 Northeast Regional Championships
6582,usapl/NY-2016-05,USAPL,2016-03-19,USA,NY,,Western NY Championships
6583,usapl/NY-2016-06,USAPL,2016-05-14,USA,NY,,Westchester Championships
6584,usapl/NY-2016-07,USAPL,2016-11-05,USA,NY,,2016 SBWC Fall Classic
6585,usapl/NY-2016-08,USAPL,2016-07-30,USA,NY,,Staten Island Championships
6586,usapl/NY-2016-09,USAPL,2016-07-09,USA,NY,,Liberty Games
6587,usapl/NY-2016-10,USAPL,2016-08-13,USA,NY,,Northern NY Championships
6588,usapl/NY-2016-11,USAPL,2016-09-10,USA,NY,,Squats & Science Raw Powerlifting Challenge
6589,usapl/NY-2016-12,USAPL,2016-09-17,USA,NY,Buffalo,Buffalo Fall Powerfest
6590,usapl/NY-2016-13,USAPL,2016-11-12,USA,NY,Latham,Ivy League Championship
6591,usapl/NY-2017-01,USAPL,2017-03-11,USA,NY,,2017 Spring Forward Championship
6592,usapl/NY-2017-02,USAPL,2017-04-29,USA,NY,,2017 SBWC Spring Classic
6593,usapl/NY-2017-03,USAPL,2017-01-28,USA,NY,,Northeast Iron Beast Classic IV NYS Championships
6594,usapl/NY-2017-04,USAPL,2017-02-05,USA,NY,,2017 SBWC Winter Invitational
6595,usapl/NY-2017-05,USAPL,2017-10-27,USA,NY,,2017 SBWC Fall Classic
6596,usapl/NY-2017-06,USAPL,2017-04-15,USA,NY,,Buffalo Battle at the Border
6597,usapl/NY-2017-07,USAPL,2017-05-13,USA,NY,,Westchester County Championships II
6598,usapl/NY-2017-08,USAPL,2017-02-19,USA,NY,,2017 Murder of Crows Open
6599,usapl/NY-2017-09,USAPL,2017-03-25,USA,NY,,Squats & Science Powerlifting Championship
6600,usapl/NY-2017-10,USAPL,2017-07-08,USA,NY,,Liberty Games 2017
6601,usapl/NY-2017-11,USAPL,2017-06-10,USA,NY,Syracuse,Syracuse Summer Showdown
6602,usapl/NY-2017-12,USAPL,2017-11-11,USA,NY,,Salute to Service
6603,usapl/NY-2017-13,USAPL,2017-10-28,USA,NY,,Finger Lakes Championships
6604,usapl/NY-2017-14,USAPL,2017-11-18,USA,NY,,Long Island Gobbler Open
6605,usapl/NY-2017-15,USAPL,2017-11-04,USA,NY,,Ivy League Championships II
6606,usapl/OH-2013-02,USAPL,2013-11-09,USA,OH,,2013 Ohio State Meet
6607,usapl/OH-2014-01,USAPL,2014-04-12,USA,OH,,THE BATTLE OF THE GREAT LAKES XVII
6608,usapl/OH-2014-02,USAPL,2014-06-14,USA,OH,,BIG K's 13th ANNUAL POWERLIFTING CHAMPIONSHIPS
6609,usapl/OH-2014-03,USAPL,2014-11-08,USA,OH,,2014 Ohio State PL Championships
6610,usapl/OH-2015-01,USAPL,2015-07-12,USA,OH,,2015 Ohio State Championships
6611,usapl/OH-2015-03,USAPL,2015-05-16,USA,OH,,Delaware Dungeon Invitational
6612,usapl/OH-2015-04,USAPL,2015-12-12,USA,OH,,Future Winter Meltdown
6613,usapl/OH-2015-05,USAPL,2015-08-22,USA,OH,,2015 Future Summer Shakedown
6614,usapl/OH-2015-06,USAPL,2015-11-14,USA,OH,,MUWC Red Hawk Open
6615,usapl/OH-2015-07,USAPL,2015-10-24,USA,OH,,Battle by the Island
6616,usapl/OH-2016-01,USAPL,2016-01-30,USA,OH,,No Frills Blizzard Buster
6617,usapl/OH-2016-02,USAPL,2016-01-16,USA,OH,,2016 Energy New Year Open
6618,usapl/OH-2016-03,USAPL,2016-02-13,USA,OH,,Ohio High School State Championship
6619,usapl/OH-2016-04,USAPL,2016-07-30,USA,OH,,Ohio State Championship
6620,usapl/OH-2016-05,USAPL,2016-02-27,USA,OH,,2016 Collegiate Qualifier
6621,usapl/OH-2016-06,USAPL,2016-04-30,USA,OH,,Spring Fling at CrossFit Future
6622,usapl/OH-2016-07,USAPL,2016-04-02,USA,OH,,Zephyrs Fitness Open
6623,usapl/OH-2016-08,USAPL,2016-06-04,USA,OH,,Lift4Life Meet 2016
6624,usapl/OH-2016-10,USAPL,2016-12-04,USA,OH,,No Frills Red Hawke Open
6625,usapl/OH-2017-01,USAPL,2017-06-03,USA,OH,,2017 Ohio State Championships
6626,usapl/OH-2017-02,USAPL,2017-06-03,USA,OH,,2017 Non-Resident Ohio State Championship
6627,usapl/OH-2017-03,USAPL,2017-04-01,USA,OH,,2017 CBUS Lifting Co Spring Classic
6628,usapl/OH-2017-04,USAPL,2017-09-09,USA,OH,,CBUS Lifting Co Fall Classic
6629,usapl/OH-2017-05,USAPL,2017-02-04,USA,OH,,Beyond Limits Classic
6630,usapl/OH-2017-07,USAPL,2017-05-06,USA,OH,,2017 STS Ohio Spring Classic
6631,usapl/OH-2017-08,USAPL,2017-11-05,USA,OH,,2017 No Frills Midwest Collegiate Cup
6632,usapl/OK-2017-01,USAPL,2017-01-21,USA,OK,,2017 Oklahoma State Championships
6633,usapl/OK-2017-03,USAPL,2017-08-26,USA,OK,,2017 OK Summer Bash
6634,usapl/OR-2016-01,USAPL,2016-04-02,USA,OR,,Oregon State Championships
6635,usapl/OR-2017-01,USAPL,2017-04-01,USA,OR,,2017 Oregon State Championships
6636,usapl/PA-2013-01,USAPL,2013-03-23,USA,,,2013 PA State Powerlifting Championship
6637,usapl/PA-2014-01,USAPL,2014-05-17,USA,PA,,2014 Pennsylvania State Powerlifting Championships
6638,usapl/PA-2014-02,USAPL,2014-01-26,USA,PA,,2014 Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships
6639,usapl/PA-2014-04,USAPL,2014-02-15,USA,PA,,Northeast Collegiate Conference Championship
6640,usapl/PA-2014-06,USAPL,2014-08-23,USA,PA,,2014 Summer BP & PL Championships
6641,usapl/PA-2014-07,USAPL,2014-11-22,USA,PA,,2014 Stars and Stripes SQ BP and DL Championships
6642,usapl/PA-2014-09,USAPL,2014-10-11,USA,PA,,Penn State Iron Lion Meet
6643,usapl/PA-2015-01,USAPL,2015-02-14,USA,PA,Scranton,NE Regional Collegiate Championships
6644,usapl/PA-2015-02,USAPL,2015-04-18,USA,PA,,PA State Championships
6645,usapl/PA-2015-03,USAPL,2015-02-28,USA,PA,,Central PA Invitational
6646,usapl/PA-2015-04,USAPL,2015-02-20,USA,PA,,2015 Glen Mills Schools Invitational
6647,usapl/PA-2015-05,USAPL,2015-05-16,USA,PA,,015 Pennsylvania State Bench Press and Deadlift
6648,usapl/PA-2015-06,USAPL,2015-07-18,USA,PA,,Gym and TLS Raw Challenge
6649,usapl/PA-2015-07,USAPL,2015-07-26,USA,PA,,2015 Brown's Gym Qualifier for Nationals
6650,usapl/PA-2015-08,USAPL,2015-09-12,USA,PA,,Separation Training Power Team Last Minute Qualifier
6651,usapl/PA-2015-09,USAPL,2015-11-07,USA,PA,,2015 Iron Lion
6652,usapl/PA-2015-10,USAPL,2015-12-13,USA,PA,,2015 Stars and Stripes Bench Press & Deadlift Championships
6653,usapl/PA-2016-01,USAPL,2016-05-14,USA,PA,,Pennsylvania State BP/DL Championships
6654,usapl/PA-2016-02,USAPL,2016-01-16,USA,PA,,Liberty Bell Classic
6655,usapl/PA-2016-03,USAPL,2016-02-06,USA,PA,,2016 Winter Open Championship
6656,usapl/PA-2016-04,USAPL,2016-03-19,USA,PA,,Pennsylvania States Championships
6657,usapl/PA-2016-05,USAPL,2016-05-21,USA,PA,,Philadelphia Freedom Championship
6658,usapl/PA-2016-06,USAPL,2016-08-27,USA,PA,,2016 Bucks County Powerlifting Meet
6659,usapl/PA-2016-07,USAPL,2016-03-12,USA,PA,,SCI-Graterford Meet
6660,usapl/PA-2016-08,USAPL,2016-03-26,USA,PA,,Penn State - State Penn Throw Down
6661,usapl/PA-2016-09,USAPL,2016-08-06,USA,PA,,Summer Classic
6662,usapl/PA-2016-10,USAPL,2016-03-12,USA,PA,,Glen Mills High School National Qualifying Meet
6663,usapl/PA-2016-11,USAPL,2016-07-23,USA,PA,,PurePowerlifting Summer Classic
6664,usapl/PA-2016-12,USAPL,2016-12-17,USA,PA,,2016 Philadelphia LOVE Championship
6665,usapl/PA-2016-13,USAPL,2016-09-18,USA,PA,Collegeville,SCI-Graterford Powerlifting Meet
6666,usapl/PA-2016-14,USAPL,2016-10-30,USA,PA,Pittsburgh,Pittsburgh Raw Open
6667,usapl/PA-2016-16,USAPL,2016-11-12,USA,PA,,Iron Lion 2016
6668,usapl/PA-2016-17,USAPL,2016-12-10,USA,PA,,2016 Holiday Havoc
6669,usapl/PA-2017-01,USAPL,2017-02-25,USA,PA,,2017 Liberty Bell Classic
6670,usapl/PA-2017-02,USAPL,2017-02-04,USA,PA,,Winter Open
6671,usapl/PA-2017-03,USAPL,2017-04-08,USA,PA,,2017 Pennsylvania State Championship
6672,usapl/PA-2017-04,USAPL,2017-05-27,USA,PA,,2017 Philadelphia Freedom Championship
6673,usapl/PA-2017-05,USAPL,2017-05-20,USA,PA,,2017 Bench press and Deadlift PA State Championships
6674,usapl/PA-2017-07,USAPL,2017-04-23,USA,PA,,Pittsburgh Raw Open
6675,usapl/PA-2017-08,USAPL,2017-04-23,USA,PA,,SCI- Graterford Meet
6676,usapl/PA-2017-09,USAPL,2017-07-15,USA,PA,,2017 DC Barbell Club PRO Invitational
6677,usapl/PA-2017-10,USAPL,2017-06-25,USA,PA,,2017 Independence Championships
6678,usapl/PA-2017-13,USAPL,2017-09-10,USA,PA,,Lehigh Valley Championships
6679,usapl/PA-2017-14,USAPL,2017-10-14,USA,PA,,2017 Philadelphia Fall Championship
6680,usapl/PA-2017-16,USAPL,2017-09-30,USA,PA,,2017 Anthracite Open
6681,usapl/PA-2017-18,USAPL,2017-11-05,USA,PA,Pittsburgh,Pittsburgh Raw Open
6682,usapl/RG-2016-01,USAPL,2016-11-05,USA,WA,,2016 Northwest Regional Championships
6683,usapl/RG-2016-02,USAPL,2016-11-05,USA,OH,Columbus,2016 Mid-West & Central Region Championships
6684,usapl/RG-2016-03,USAPL,2016-12-03,USA,TX,,Southern Regional Championships
6685,usapl/RG-2016-04,USAPL,2016-10-29,USA,CA,Rancho Mirage,Southwest Regionals & Ferrigno Power Classic
6686,usapl/RG-2016-05,USAPL,2016-11-19,USA,PA,Wilkes-Barre,2016 Northeast and Mid-Atlantic Regionals
6687,usapl/RG-2016-06,USAPL,2016-12-09,USA,FL,Orlando,2016 Southeast Regionals
6688,usapl/RG-2017-01,USAPL,2017-08-19,USA,OH,,2017 Mid-West Regional Championship
6689,usapl/RG-2017-02,USAPL,2017-08-05,USA,ID,,Northwest Regional Championship
6690,usapl/RG-2017-03,USAPL,2017-09-02,USA,MN,,Central Region Championship
6691,usapl/RG-2017-04,USAPL,2017-08-19,USA,MA,,2017 Northeast Regional Championships
6692,usapl/RG-2017-05,USAPL,2017-08-04,USA,NJ,,2017 Mid-Atlantic Regional Championship
6693,usapl/RG-2017-06,USAPL,2017-08-05,USA,MS,,Southern Regional Championships
6694,usapl/RG-2017-07,USAPL,2017-07-07,USA,NV,Reno,2017 Southwest Regional
6695,usapl/RG-2017-08,USAPL,2017-08-05,USA,FL,,2017 Southeast Regionals
6696,usapl/RI-2014-01,USAPL,2014-08-16,USA,RI,,Newport Open
6697,usapl/RI-2015-01,USAPL,2015-05-30,USA,MA,,MA & RI Open State Championships
6698,usapl/RI-2016-01,USAPL,2016-05-28,USA,RI,,MA and RI Open State Championships
6699,usapl/RI-2016-02,USAPL,2016-08-27,USA,RI,,Newport Open
6700,usapl/RI-2016-03,USAPL,2016-12-03,USA,RI,,2016 New England Open
6701,usapl/RI-2017-01,USAPL,2017-05-06,USA,RI,,2017 Massachusetts and Rhode Island State Championships
6702,usapl/SC-2014-01,USAPL,2014-12-13,USA,SC,,South Carolina State Championships
6703,usapl/SC-2015-02,USAPL,2015-12-12,USA,SC,,South Carolina State Championship
6704,usapl/SC-2016-01,USAPL,2016-03-19,USA,SC,,Battle on the Border X
6705,usapl/SC-2016-02,USAPL,2016-08-13,USA,SC,,2016 Palmetto Classic
6706,usapl/SC-2017-02,USAPL,2017-04-08,USA,SC,,Battle on the Border
6707,usapl/SC-2017-03,USAPL,2017-08-19,USA,SC,,Palmetto Classic
6708,usapl/SD-2014-01,USAPL,2014-03-14,USA,SD,,2014 South Dakota State Bench Press & Powerlifting Championships
6709,usapl/SD-2014-02,USAPL,2014-02-15,USA,SD,,2014 South Dakota High School Qualifier
6710,usapl/SD-2015-01,USAPL,2015-03-13,USA,SD,,2015 SD State Meet Bench
6711,usapl/SD-2015-02,USAPL,2015-02-21,USA,SD,,2015 South Dakota High School Qualifier
6712,usapl/SD-2015-03,USAPL,2015-12-05,USA,SD,,Sioux Empire Push Pull
6713,usapl/SD-2016-01,USAPL,2016-03-04,USA,SD,,2016 South Dakota Bench Press and Powerlifting Championships
6714,usapl/SD-2016-02,USAPL,2016-02-13,USA,SD,,High School Qualifier
6715,usapl/SD-2016-03,USAPL,2016-12-10,USA,SD,,2016 Sioux Empire Push-Pull Open
6716,usapl/SD-2017-01,USAPL,2017-03-25,USA,SD,,2017 South Dakota State Championships
6717,usapl/SD-2017-02,USAPL,2017-02-25,USA,SD,,South Dakota High School Qualifier
6718,usapl/TN-2015-02,USAPL,2015-08-29,USA,TN,,Music City Open
6719,usapl/TN-2017-01,USAPL,2017-04-29,USA,TN,,Tennessee State Championship
6720,usapl/TN-2017-02,USAPL,2017-03-03,USA,TN,,2017 Southern Iron Raw Open
6721,usapl/TX-2013-01,USAPL,2013-12-07,USA,TX,,2013 Texas Regional Championships
6722,usapl/TX-2013-02,USAPL,2013-09-28,USA,,,5th Annual Iron Wars
6723,usapl/TX-2014-01,USAPL,2014-03-09,USA,TX,,Gulf Coast Championships
6724,usapl/TX-2014-02,USAPL,2014-02-22,USA,TX,,2014 Aggie Showdown
